Age,Revenu,Genre,IMC,Achats,Score_Credit,Nombre_Enfants,Statut_Marital,Ville,Depenses_Mensuelles,Epargne,Temps_Travail,Satisfaction_Client,Anciennete_Client,Score_Sante
60,42766.0,homme,31.0,48,565,3,marié,thiès,81839.0,35292.0,47,1,8,11
28,83099.0,femme,35.9,29,617,0,marié,thiès,68049.0,20181.0,22,3,10,8
65,84122.0,femme,20.6,34,412,4,marié,saint-louis,29053.0,27235.0,18,5,16,91
43,63868.0,femme,38.0,47,677,3,marié,thiès,96298.0,28672.0,37,3,0,76
77,134119.0,femme,29.3,13,753,0,divorcé,thiès,99147.0,1578.0,15,2,10,83
73,110286.0,homme,23.2,11,490,1,célibataire,thiès,65413.0,45366.0,56,4,6,76
35,21643.0,homme,26.3,27,739,3,marié,thiès,75958.0,47295.0,32,2,7,26
43,51727.0,femme,,43,486,4,marié,dakar,41275.0,16047.0,57,5,18,89
23,124079.0,homme,33.4,28,666,0,divorcé,kaolack,36597.0,32160.0,45,2,3,62
76,80697.0,homme,35.1,42,388,3,marié,saint-louis,87521.0,33475.0,26,2,3,92
78,31029.0,femme,36.0,16,486,1,marié,dakar,78908.0,24549.0,18,5,18,28
56,124458.0,femme,39.7,39,431,3,divorcé,saint-louis,91619.0,5277.0,21,5,8,21
54,125384.0,femme,35.0,48,675,0,marié,saint-louis,65188.0,1780.0,31,3,16,72
16,83926.0,femme,30.4,20,398,3,marié,dakar,44710.0,46579.0,21,1,17,87
18,70506.0,femme,,22,333,4,divorcé,thiès,85486.0,45913.0,15,4,0,18
28,93229.0,homme,29.1,19,470,2,célibataire,dakar,59050.0,14662.0,53,4,13,37
43,57092.0,femme,17.0,10,665,0,marié,saint-louis,59249.0,31516.0,18,4,3,94
77,77539.0,femme,33.9,33,358,0,marié,saint-louis,44247.0,32161.0,46,2,9,38
72,28428.0,femme,26.7,9,480,0,célibataire,thiès,80162.0,44499.0,12,5,13,14
78,72775.0,homme,16.5,9,318,0,divorcé,dakar,36408.0,31886.0,43,5,6,53
75,20469.0,femme,17.5,42,525,3,célibataire,kaolack,86313.0,8800.0,17,5,11,31
64,43854.0,femme,25.3,5,772,4,marié,saint-louis,80683.0,49460.0,19,1,15,45
40,91256.0,femme,30.0,35,394,1,célibataire,dakar,15443.0,5439.0,56,5,4,60
71,114134.0,homme,27.1,23,596,4,divorcé,thiès,10079.0,4307.0,50,5,10,92
48,147723.0,femme,30.9,11,474,0,marié,thiès,48345.0,2364.0,51,2,3,51
53,99730.0,femme,27.5,42,521,5,divorcé,kaolack,22901.0,16568.0,52,3,12,33
68,42386.0,femme,31.9,22,353,3,divorcé,saint-louis,77759.0,38092.0,18,4,7,72
21,48787.0,homme,21.3,26,702,5,célibataire,kaolack,52732.0,5483.0,23,2,6,34
73,36621.0,femme,18.7,44,617,3,célibataire,kaolack,89304.0,245.0,46,2,10,69
59,92984.0,femme,30.3,36,648,0,divorcé,kaolack,27507.0,8430.0,36,2,10,36
60,49051.0,femme,27.6,5,742,3,divorcé,kaolack,91785.0,8183.0,50,4,16,77
47,64811.0,homme,16.6,0,839,0,marié,thiès,45391.0,38692.0,41,2,13,60
60,45447.0,femme,25.1,5,581,4,divorcé,saint-louis,44171.0,30086.0,13,3,1,48
76,143046.0,femme,18.5,49,659,2,divorcé,kaolack,,49671.0,11,5,19,8
62,99045.0,femme,28.8,21,307,3,célibataire,saint-louis,17485.0,32726.0,42,3,7,18
36,131859.0,homme,25.5,40,790,0,divorcé,thiès,47748.0,13901.0,30,5,1,86
31,18471.0,homme,30.7,23,640,5,divorcé,thiès,13878.0,3907.0,10,5,14,27
69,135312.0,femme,35.3,24,771,0,célibataire,dakar,11949.0,33044.0,53,2,4,79
36,61850.0,homme,23.2,14,548,5,marié,dakar,95380.0,28604.0,20,2,5,25
26,69220.0,homme,39.1,25,534,3,célibataire,saint-louis,30881.0,37869.0,10,4,16,37
75,108808.0,homme,28.9,7,382,1,célibataire,dakar,61306.0,14537.0,55,1,7,39
52,68072.0,femme,30.8,23,392,5,divorcé,kaolack,97150.0,12501.0,20,3,18,24
51,98820.0,femme,32.3,47,693,0,divorcé,saint-louis,99364.0,37371.0,16,4,4,98
50,38284.0,homme,32.0,37,567,3,marié,thiès,19958.0,49103.0,11,4,18,68
34,98369.0,homme,28.3,5,716,0,divorcé,thiès,69185.0,46154.0,24,3,13,70
35,40122.0,homme,26.3,34,828,1,marié,kaolack,18697.0,36821.0,17,3,9,22
72,145349.0,femme,17.3,41,552,2,marié,dakar,97160.0,23196.0,56,5,12,88
33,85553.0,femme,16.5,0,421,1,marié,saint-louis,25493.0,6073.0,35,1,4,64
62,109788.0,homme,24.6,45,309,4,marié,saint-louis,52801.0,49293.0,49,2,6,21
56,77812.0,homme,24.0,35,615,3,divorcé,kaolack,31199.0,10561.0,51,1,9,63
64,22999.0,homme,25.3,11,572,1,célibataire,dakar,75792.0,18101.0,44,1,10,67
29,37436.0,homme,19.3,37,605,2,célibataire,saint-louis,,45516.0,55,2,2,57
30,57963.0,femme,33.7,10,509,0,divorcé,kaolack,40493.0,31426.0,50,1,12,27
46,148168.0,homme,36.6,11,763,3,divorcé,saint-louis,59002.0,29341.0,50,4,1,77
16,123899.0,femme,38.5,41,715,5,marié,thiès,33731.0,7313.0,30,4,3,96
69,20105.0,homme,32.8,38,379,2,célibataire,saint-louis,11071.0,28003.0,17,2,14,74
69,132666.0,homme,36.5,6,779,1,divorcé,saint-louis,77602.0,26420.0,52,3,3,95
18,109848.0,homme,26.0,10,846,4,divorcé,dakar,51410.0,5714.0,41,3,3,3
31,17839.0,homme,23.4,35,317,3,marié,dakar,64327.0,49551.0,17,1,14,0
38,83920.0,femme,38.5,30,464,0,marié,kaolack,71072.0,27139.0,53,1,5,25
72,58619.0,homme,28.4,32,824,2,marié,dakar,51041.0,26098.0,19,2,4,32
26,57821.0,homme,27.9,12,501,1,marié,saint-louis,63326.0,42294.0,32,1,11,80
27,140736.0,homme,20.3,17,645,3,célibataire,saint-louis,48549.0,13582.0,13,5,6,26
25,32069.0,femme,18.6,40,665,1,divorcé,dakar,63096.0,43583.0,57,4,2,41
47,22531.0,femme,36.2,23,747,3,divorcé,dakar,65578.0,13760.0,47,1,6,68
31,82155.0,femme,30.7,8,812,4,marié,saint-louis,56390.0,6255.0,39,1,11,70
23,77424.0,femme,23.8,30,618,1,célibataire,saint-louis,,16622.0,50,3,14,63
53,60603.0,homme,20.6,40,516,4,célibataire,thiès,53167.0,35983.0,32,5,18,24
27,147503.0,homme,29.3,9,333,5,divorcé,kaolack,64587.0,40309.0,14,1,5,71
39,107573.0,homme,30.0,1,565,5,marié,dakar,71292.0,29715.0,30,4,7,97
43,118302.0,femme,21.0,37,379,2,divorcé,kaolack,85419.0,36415.0,15,1,5,3
68,146234.0,homme,36.4,14,712,4,divorcé,saint-louis,52139.0,21792.0,58,2,2,11
23,34675.0,homme,18.0,2,551,3,célibataire,kaolack,97753.0,42576.0,26,5,4,57
73,88997.0,femme,24.5,42,311,2,célibataire,dakar,20707.0,22724.0,34,1,8,94
43,22896.0,femme,32.3,30,700,1,divorcé,dakar,23140.0,3652.0,33,5,15,10
51,64733.0,femme,22.6,5,581,1,marié,kaolack,21093.0,26297.0,31,1,15,58
41,56800.0,homme,35.9,2,411,3,marié,dakar,92036.0,32422.0,22,4,8,35
23,111044.0,homme,33.8,10,677,0,divorcé,thiès,82043.0,14028.0,26,4,17,21
73,20347.0,femme,34.9,14,567,0,divorcé,saint-louis,15830.0,13803.0,23,5,12,64
75,148715.0,homme,18.9,44,597,1,marié,saint-louis,40608.0,6307.0,43,3,10,49
65,55785.0,femme,19.4,27,616,3,marié,dakar,57287.0,31325.0,35,3,9,3
43,33681.0,femme,22.9,9,808,0,marié,saint-louis,43427.0,31574.0,28,2,9,99
43,118864.0,homme,28.4,37,845,4,divorcé,thiès,94042.0,19262.0,35,3,5,71
52,62299.0,femme,34.0,46,664,1,célibataire,dakar,38395.0,1535.0,12,5,15,88
56,32073.0,femme,36.1,49,846,5,marié,thiès,27970.0,14932.0,11,3,11,91
51,117304.0,femme,32.9,49,570,4,marié,thiès,80218.0,15749.0,37,2,3,51
79,45682.0,homme,38.3,6,773,3,marié,saint-louis,86475.0,8727.0,11,1,4,99
42,139302.0,femme,33.7,14,836,5,divorcé,saint-louis,84362.0,17332.0,31,3,1,99
69,130359.0,femme,,17,533,4,célibataire,kaolack,33371.0,29534.0,16,5,18,42
78,81707.0,femme,22.4,17,358,0,célibataire,thiès,99895.0,10834.0,13,5,0,45
32,80428.0,femme,32.7,40,550,0,marié,saint-louis,29266.0,20325.0,58,2,3,3
24,65601.0,femme,20.6,23,385,5,divorcé,thiès,29195.0,9213.0,47,2,11,12
48,148611.0,femme,18.2,1,689,2,célibataire,kaolack,37315.0,48205.0,48,4,1,37
68,126487.0,femme,28.8,39,479,1,divorcé,thiès,,1403.0,29,4,11,44
35,43228.0,homme,,19,448,5,célibataire,dakar,85246.0,7506.0,15,4,15,24
28,137788.0,homme,18.4,33,420,3,marié,kaolack,51581.0,29659.0,18,1,1,66
43,112239.0,femme,35.0,42,555,1,divorcé,kaolack,55537.0,7591.0,40,5,16,54
63,41928.0,homme,,25,608,4,marié,thiès,89697.0,12996.0,35,4,1,95
44,33322.0,homme,27.6,6,358,3,célibataire,thiès,85265.0,37828.0,45,5,3,38
61,77292.0,homme,20.2,29,745,0,marié,dakar,33279.0,34370.0,37,1,6,74
50,44055.0,femme,33.0,41,687,4,célibataire,kaolack,36570.0,13472.0,14,2,14,1
76,57891.0,femme,33.1,4,385,0,marié,kaolack,53030.0,29098.0,19,5,19,68
21,96912.0,femme,37.6,10,526,0,marié,kaolack,72245.0,2196.0,27,4,11,85
33,105536.0,femme,30.0,0,483,2,marié,saint-louis,65467.0,11091.0,24,2,4,61
66,21304.0,femme,19.0,33,621,0,célibataire,dakar,45133.0,15040.0,42,3,13,45
79,22345.0,homme,18.9,0,617,1,divorcé,kaolack,88731.0,49262.0,14,1,15,76
20,106006.0,femme,33.3,18,698,3,marié,kaolack,53805.0,48784.0,46,5,10,86
62,144350.0,homme,20.4,1,592,0,divorcé,saint-louis,53998.0,6023.0,49,4,11,30
40,34446.0,femme,23.9,20,592,5,célibataire,thiès,27238.0,20543.0,31,2,18,98
17,17336.0,femme,27.7,19,784,1,célibataire,kaolack,91088.0,28377.0,31,1,16,34
25,77032.0,femme,16.6,22,746,4,divorcé,dakar,78264.0,36635.0,31,4,6,44
71,112852.0,homme,22.0,20,711,3,marié,dakar,58245.0,42337.0,24,2,8,76
45,33474.0,femme,25.8,23,807,5,célibataire,dakar,33557.0,40409.0,26,5,13,53
65,70718.0,femme,22.7,3,543,5,marié,dakar,80474.0,5004.0,54,3,19,70
74,59629.0,femme,19.3,11,719,4,marié,saint-louis,75667.0,9963.0,37,3,11,68
60,60232.0,femme,33.5,21,453,5,divorcé,kaolack,95513.0,13796.0,31,5,14,28
20,101544.0,homme,35.5,19,723,1,célibataire,saint-louis,75074.0,40972.0,30,1,11,71
70,65669.0,femme,22.2,17,572,4,divorcé,dakar,68204.0,7077.0,51,5,12,7
71,84184.0,homme,34.6,0,819,5,célibataire,dakar,35575.0,29848.0,26,2,8,53
48,28140.0,femme,25.3,29,427,4,divorcé,dakar,90263.0,12526.0,14,1,6,6
69,141468.0,homme,28.2,32,672,4,célibataire,saint-louis,86024.0,3261.0,27,3,0,82
16,98457.0,homme,36.5,23,458,0,célibataire,dakar,30069.0,17046.0,26,2,9,22
47,126672.0,femme,35.3,35,510,0,marié,dakar,34146.0,25269.0,16,4,14,31
62,83673.0,homme,19.3,4,746,5,marié,kaolack,16846.0,36158.0,34,4,14,61
64,136673.0,femme,17.7,10,466,3,divorcé,kaolack,50352.0,25757.0,46,3,8,44
26,80633.0,femme,37.4,23,759,1,divorcé,dakar,33694.0,15299.0,49,5,12,67
36,111111.0,femme,25.3,30,656,5,célibataire,saint-louis,31740.0,1902.0,49,1,0,29
41,93258.0,homme,22.9,12,603,0,célibataire,thiès,59438.0,49480.0,52,3,8,38
78,84286.0,femme,33.4,15,532,4,marié,thiès,40996.0,42399.0,18,2,2,4
40,108269.0,femme,36.1,23,626,5,marié,kaolack,73874.0,48330.0,28,2,8,66
37,89071.0,femme,36.7,12,481,4,marié,saint-louis,69682.0,46308.0,18,4,19,21
74,45651.0,homme,23.6,23,633,4,divorcé,thiès,54200.0,3846.0,32,1,14,27
42,85202.0,femme,36.5,25,328,4,marié,dakar,32970.0,12359.0,40,4,6,21
64,63777.0,homme,17.0,1,392,2,divorcé,dakar,20895.0,49376.0,41,2,3,85
28,82263.0,femme,17.2,15,629,3,marié,kaolack,48071.0,2520.0,40,2,19,97
48,115158.0,homme,31.0,37,483,1,marié,saint-louis,62268.0,40832.0,26,5,16,28
49,25800.0,femme,17.5,45,394,1,célibataire,saint-louis,32258.0,20098.0,57,5,3,42
56,52823.0,femme,23.8,0,652,0,divorcé,thiès,98890.0,39451.0,48,5,18,41
50,78878.0,homme,32.1,48,564,2,marié,thiès,67300.0,49962.0,31,4,4,59
78,33708.0,homme,24.1,10,318,5,célibataire,dakar,71915.0,23136.0,44,1,15,76
16,78870.0,homme,20.3,34,798,5,divorcé,kaolack,,35885.0,39,5,2,70
36,24283.0,femme,22.8,42,438,1,divorcé,saint-louis,85147.0,30720.0,49,3,10,73
63,93707.0,femme,27.0,28,824,3,marié,thiès,86064.0,21157.0,46,5,14,91
70,20774.0,femme,27.4,36,554,4,divorcé,thiès,76535.0,48372.0,35,4,18,67
21,111468.0,femme,34.8,16,384,0,célibataire,kaolack,13760.0,19674.0,15,1,13,58
43,111334.0,homme,34.0,38,757,3,célibataire,kaolack,46884.0,32357.0,43,5,15,95
32,33133.0,femme,27.0,41,831,1,divorcé,dakar,97477.0,12578.0,41,1,5,85
20,15781.0,femme,36.3,27,391,2,célibataire,kaolack,36022.0,2251.0,34,3,4,83
46,129586.0,femme,18.7,28,368,0,divorcé,dakar,64504.0,13513.0,22,2,16,83
20,42624.0,femme,22.1,42,336,1,célibataire,dakar,53130.0,37429.0,47,1,15,5
53,21823.0,femme,35.9,2,439,5,divorcé,kaolack,53881.0,27105.0,47,5,1,72
18,33489.0,femme,25.1,9,477,0,divorcé,kaolack,72399.0,46871.0,11,4,10,27
68,44118.0,femme,,41,436,1,divorcé,kaolack,46451.0,20990.0,14,4,3,76
38,115417.0,homme,27.2,13,489,5,célibataire,kaolack,61413.0,25499.0,20,4,5,30
52,96816.0,femme,35.0,11,641,5,divorcé,kaolack,72278.0,6421.0,20,4,6,38
68,28565.0,femme,25.7,46,304,4,divorcé,dakar,39639.0,24591.0,33,1,16,49
52,106179.0,femme,26.2,41,556,2,marié,thiès,44621.0,26979.0,23,4,7,77
25,38648.0,femme,25.2,29,542,4,marié,saint-louis,23079.0,20835.0,54,2,0,85
25,56971.0,homme,33.3,31,714,1,divorcé,saint-louis,16895.0,37693.0,39,3,14,36
34,33658.0,homme,29.1,31,642,3,marié,dakar,62142.0,12202.0,49,1,19,87
32,36253.0,homme,38.7,41,678,4,divorcé,dakar,22552.0,35414.0,56,1,11,71
36,103664.0,homme,22.0,31,445,3,marié,thiès,58821.0,25666.0,53,4,14,14
29,118850.0,homme,18.4,25,622,5,célibataire,kaolack,43630.0,19290.0,44,4,14,50
24,148623.0,homme,25.4,0,421,1,célibataire,dakar,80063.0,18130.0,30,1,8,69
61,86947.0,femme,,41,551,2,divorcé,saint-louis,22247.0,37077.0,14,4,15,22
16,76001.0,homme,36.7,1,610,3,divorcé,kaolack,27603.0,49600.0,47,4,1,24
66,137775.0,homme,24.3,16,774,1,célibataire,dakar,55564.0,19396.0,11,4,14,94
60,48243.0,femme,31.7,29,791,3,célibataire,kaolack,10527.0,17952.0,49,4,14,45
28,90939.0,homme,24.4,38,646,4,marié,saint-louis,66521.0,27122.0,46,4,6,92
19,72828.0,femme,30.8,6,786,1,divorcé,kaolack,78458.0,29381.0,58,5,12,22
77,21710.0,femme,37.2,26,772,4,célibataire,dakar,15849.0,45435.0,43,5,16,9
16,52991.0,homme,21.6,8,681,0,célibataire,dakar,60314.0,40078.0,20,5,10,72
64,100445.0,femme,25.7,21,579,1,divorcé,saint-louis,55724.0,23267.0,45,1,9,76
55,95257.0,homme,,33,371,3,marié,thiès,27230.0,47735.0,20,3,0,31
47,52711.0,homme,36.8,45,820,0,marié,thiès,82495.0,42007.0,18,1,13,50
49,21530.0,femme,29.6,48,665,4,marié,kaolack,52730.0,7088.0,15,5,4,40
43,26116.0,femme,28.4,0,393,4,marié,dakar,95203.0,31818.0,43,1,7,64
46,80794.0,homme,22.8,8,672,3,célibataire,dakar,13323.0,12822.0,56,3,0,64
23,146354.0,femme,28.4,19,638,0,divorcé,saint-louis,10445.0,36589.0,46,4,6,39
54,147970.0,femme,,18,736,5,divorcé,saint-louis,92945.0,1436.0,41,2,1,17
41,19135.0,homme,32.4,35,635,2,célibataire,dakar,19963.0,45665.0,21,5,6,35
73,124472.0,homme,23.0,39,791,3,célibataire,saint-louis,60511.0,27281.0,54,5,6,30
49,140147.0,femme,20.8,44,339,4,célibataire,thiès,25437.0,22481.0,41,3,8,53
69,104087.0,homme,22.4,3,658,1,divorcé,thiès,26855.0,30469.0,26,4,3,62
69,48380.0,homme,20.1,8,553,0,divorcé,kaolack,91947.0,18867.0,13,4,6,0
18,144951.0,homme,18.3,40,697,5,divorcé,saint-louis,20847.0,40487.0,51,2,19,51
74,32071.0,homme,26.1,21,469,2,marié,kaolack,13236.0,22766.0,42,4,17,99
65,35074.0,homme,18.7,17,810,1,célibataire,saint-louis,71897.0,29737.0,52,3,12,56
27,82843.0,homme,20.1,11,559,0,célibataire,saint-louis,23487.0,21213.0,57,4,10,8
16,54901.0,homme,29.1,41,758,5,célibataire,thiès,87384.0,28355.0,52,3,8,85
69,26205.0,femme,20.0,42,828,3,divorcé,dakar,72423.0,22537.0,18,5,13,91
59,139661.0,homme,17.5,38,640,5,célibataire,saint-louis,23155.0,2794.0,43,5,7,89
20,20906.0,femme,23.6,8,356,3,célibataire,saint-louis,21255.0,44296.0,48,5,13,73
45,148663.0,femme,21.3,5,517,0,marié,saint-louis,11979.0,32324.0,39,1,16,55
45,140576.0,femme,28.4,18,763,5,divorcé,dakar,31305.0,30858.0,59,5,13,46
74,77987.0,homme,18.5,47,546,2,célibataire,kaolack,84543.0,42850.0,29,3,4,2
72,95685.0,homme,34.0,46,672,5,divorcé,kaolack,45094.0,13018.0,48,2,9,1
32,125454.0,femme,37.7,6,716,0,divorcé,saint-louis,45098.0,17481.0,32,4,5,53
63,120487.0,homme,33.8,15,330,1,divorcé,saint-louis,99566.0,15584.0,50,5,9,36
78,69400.0,femme,28.8,4,667,1,marié,kaolack,43770.0,9850.0,53,1,10,55
62,46852.0,homme,36.7,15,407,5,divorcé,kaolack,19734.0,25701.0,44,1,5,30
38,67756.0,homme,32.7,0,717,5,divorcé,thiès,81984.0,41223.0,32,3,9,96
30,130357.0,femme,16.3,36,697,3,divorcé,saint-louis,49605.0,43952.0,57,2,13,95
52,134052.0,femme,25.5,38,571,0,célibataire,kaolack,87932.0,45975.0,48,5,19,11
36,71481.0,femme,36.4,18,415,3,marié,thiès,65619.0,160.0,32,5,2,57
29,16283.0,homme,24.3,36,555,2,célibataire,dakar,37881.0,25832.0,46,1,6,66
17,48691.0,femme,16.8,16,380,1,marié,saint-louis,73401.0,31210.0,32,3,1,25
26,147197.0,homme,33.9,25,427,4,marié,kaolack,41177.0,22290.0,48,1,6,77
66,41170.0,homme,35.2,21,534,4,divorcé,saint-louis,50122.0,29441.0,37,1,16,11
54,23438.0,homme,19.9,7,480,0,divorcé,thiès,45297.0,24886.0,28,2,12,89
53,35095.0,femme,28.9,32,456,0,célibataire,kaolack,46680.0,32394.0,58,3,8,15
79,24752.0,femme,20.6,1,753,4,marié,dakar,93452.0,8418.0,57,2,12,52
75,70426.0,femme,33.3,29,323,0,divorcé,dakar,61044.0,7081.0,39,3,14,71
49,41819.0,homme,22.5,46,772,1,divorcé,thiès,54084.0,37180.0,30,5,12,48
53,107051.0,homme,23.6,19,699,2,divorcé,dakar,44189.0,10114.0,33,4,16,48
65,47994.0,femme,36.3,17,433,2,divorcé,dakar,23510.0,18722.0,30,4,7,91
33,110665.0,homme,32.1,9,512,1,célibataire,dakar,94738.0,17985.0,59,4,8,14
45,146717.0,femme,25.7,23,781,0,divorcé,dakar,36445.0,5888.0,45,1,7,35
30,96835.0,femme,23.2,3,647,0,divorcé,dakar,86688.0,3718.0,35,5,15,71
42,137232.0,femme,31.0,36,465,3,divorcé,dakar,81153.0,32147.0,42,5,19,73
66,58732.0,homme,19.7,3,647,3,divorcé,kaolack,11195.0,43382.0,45,4,6,14
78,61305.0,homme,25.0,12,697,0,divorcé,dakar,69949.0,18309.0,13,3,16,61
49,24346.0,homme,21.0,24,734,0,marié,kaolack,35433.0,19299.0,18,1,6,17
67,15587.0,homme,32.7,12,520,1,marié,saint-louis,15305.0,41211.0,17,3,5,45
72,27763.0,homme,38.7,17,607,3,marié,thiès,68860.0,22036.0,11,4,4,60
53,84615.0,femme,39.9,23,765,1,marié,dakar,83613.0,19885.0,38,5,16,42
48,135987.0,homme,26.8,1,398,5,divorcé,thiès,58648.0,29346.0,32,5,7,43
39,106353.0,homme,22.1,47,541,0,marié,dakar,73090.0,47971.0,15,3,0,98
30,110648.0,homme,26.6,32,457,4,marié,kaolack,52113.0,49137.0,52,2,15,65
75,40556.0,femme,36.3,18,526,4,célibataire,dakar,52642.0,26691.0,45,3,16,54
45,74042.0,femme,20.9,8,722,5,marié,saint-louis,43062.0,40042.0,55,2,2,85
70,33099.0,femme,38.9,27,371,0,marié,thiès,81633.0,48527.0,30,3,12,78
57,124089.0,homme,24.2,34,542,3,divorcé,thiès,51604.0,17986.0,31,2,7,38
66,48866.0,femme,39.7,38,829,4,marié,saint-louis,16678.0,27846.0,18,2,15,99
32,120400.0,femme,36.1,9,344,3,marié,kaolack,42121.0,49665.0,43,2,6,4
20,99246.0,femme,35.4,0,771,4,divorcé,kaolack,58503.0,47872.0,35,2,14,56
44,91975.0,homme,23.6,41,670,3,marié,saint-louis,96940.0,41401.0,10,1,1,14
19,96557.0,femme,16.2,20,391,4,divorcé,thiès,,8192.0,45,2,1,90
25,87516.0,homme,25.2,8,321,3,marié,dakar,26494.0,39269.0,53,2,9,15
71,47602.0,homme,23.2,46,471,5,célibataire,kaolack,54185.0,38487.0,14,5,4,56
32,144295.0,femme,16.9,14,491,1,célibataire,dakar,19678.0,9412.0,50,1,3,99
25,102969.0,homme,28.1,34,376,3,marié,thiès,47632.0,15963.0,31,2,14,81
32,147161.0,femme,25.7,4,580,1,célibataire,dakar,56235.0,33623.0,13,4,12,98
75,15155.0,homme,31.2,40,663,1,divorcé,saint-louis,,1017.0,57,1,16,24
35,138950.0,femme,30.9,21,478,0,marié,kaolack,91213.0,5279.0,11,5,0,21
20,91229.0,femme,39.4,22,434,1,célibataire,saint-louis,,7712.0,25,5,14,33
49,119648.0,homme,20.5,6,579,2,divorcé,saint-louis,26489.0,15817.0,31,5,13,86
21,53547.0,femme,26.7,22,318,1,célibataire,kaolack,87281.0,28080.0,52,1,8,15
68,43795.0,homme,27.7,43,670,3,célibataire,kaolack,15818.0,6624.0,10,1,11,69
17,36447.0,femme,35.5,24,411,1,célibataire,kaolack,43149.0,29126.0,24,4,4,58
28,102960.0,homme,18.4,26,520,3,divorcé,thiès,37312.0,16579.0,33,4,1,14
77,78278.0,homme,26.3,40,603,3,célibataire,thiès,47124.0,15131.0,13,1,6,81
58,70077.0,femme,31.1,5,624,2,marié,thiès,11316.0,37462.0,27,1,8,12
58,127782.0,femme,,33,736,1,célibataire,dakar,80990.0,46815.0,26,1,17,23
63,117932.0,femme,31.1,8,737,1,marié,thiès,70046.0,37419.0,16,3,3,12
26,124869.0,femme,38.2,48,469,4,marié,kaolack,88643.0,23375.0,59,5,1,64
66,63781.0,femme,39.9,32,674,4,marié,thiès,79610.0,26093.0,54,4,0,35
62,68798.0,homme,16.8,5,680,0,marié,kaolack,96724.0,45494.0,19,4,11,48
72,113696.0,femme,21.7,36,313,3,divorcé,saint-louis,74042.0,32525.0,10,2,12,81
38,65939.0,femme,23.4,30,799,2,marié,dakar,33102.0,29030.0,11,3,13,47
70,44516.0,homme,25.6,33,690,4,célibataire,dakar,41957.0,44067.0,58,1,4,96
31,65290.0,femme,21.8,40,848,1,marié,saint-louis,22872.0,5207.0,31,1,2,42
46,141688.0,femme,20.9,28,829,0,célibataire,kaolack,60094.0,10897.0,41,3,3,5
26,101661.0,homme,38.9,13,791,2,divorcé,dakar,57719.0,26639.0,38,4,16,80
69,87954.0,femme,,35,849,5,marié,thiès,83885.0,2792.0,44,1,18,67
31,37746.0,femme,17.1,35,684,1,célibataire,kaolack,29693.0,420.0,26,2,10,13
23,82990.0,femme,24.1,14,495,1,divorcé,dakar,,29224.0,21,4,7,29
19,73810.0,homme,25.7,7,599,5,divorcé,saint-louis,53677.0,19198.0,33,5,11,83
55,133362.0,femme,21.7,25,846,3,célibataire,kaolack,70012.0,35608.0,39,3,17,7
19,148669.0,homme,31.1,35,607,3,marié,dakar,20760.0,46205.0,53,4,17,53
71,17659.0,femme,31.4,47,551,4,divorcé,saint-louis,21584.0,17415.0,39,5,8,65
40,101516.0,homme,36.4,20,307,4,célibataire,kaolack,12106.0,40407.0,29,2,4,3
18,89567.0,femme,33.8,27,507,1,marié,thiès,23669.0,17875.0,51,3,16,73
47,30037.0,homme,29.0,3,430,1,divorcé,kaolack,35223.0,4975.0,16,1,12,83
18,141498.0,homme,31.7,15,325,4,célibataire,thiès,70666.0,26461.0,51,1,5,59
42,27109.0,homme,22.6,21,753,5,divorcé,kaolack,45706.0,21331.0,59,5,13,52
44,37010.0,homme,30.2,11,485,4,divorcé,saint-louis,78019.0,16893.0,47,4,14,98
47,23787.0,homme,27.7,15,783,1,célibataire,thiès,71585.0,18243.0,16,2,13,73
65,76709.0,homme,19.2,39,350,2,divorcé,thiès,37482.0,15535.0,58,5,3,91
76,49518.0,femme,21.8,37,304,1,célibataire,kaolack,70369.0,5061.0,39,2,17,14
73,68909.0,femme,23.0,41,459,2,marié,dakar,44143.0,1858.0,21,2,0,99
66,33351.0,homme,38.2,36,507,2,célibataire,thiès,34240.0,25489.0,58,2,11,0
34,30282.0,homme,21.5,28,556,1,marié,kaolack,20015.0,13678.0,40,3,8,21
36,20075.0,homme,22.9,17,504,0,divorcé,saint-louis,,34833.0,27,5,9,90
20,43365.0,homme,24.9,9,310,4,célibataire,kaolack,73023.0,47159.0,55,3,17,92
33,26002.0,femme,31.9,41,307,3,célibataire,kaolack,61500.0,19350.0,52,4,16,14
43,28947.0,homme,18.8,38,708,1,célibataire,thiès,73925.0,13346.0,11,4,18,73
57,109840.0,femme,38.9,17,331,2,célibataire,dakar,90596.0,48005.0,42,1,3,83
76,131219.0,femme,36.8,0,839,1,marié,saint-louis,59631.0,6773.0,20,1,15,21
37,93610.0,homme,29.9,38,686,4,marié,thiès,86190.0,29465.0,43,1,6,49
36,67142.0,homme,32.2,20,527,5,divorcé,thiès,73652.0,9788.0,25,4,8,47
21,71307.0,femme,16.4,0,774,2,divorcé,thiès,61087.0,32343.0,44,2,7,72
16,65085.0,femme,24.1,14,506,3,divorcé,saint-louis,89789.0,46862.0,42,2,6,50
20,49228.0,homme,35.1,3,617,3,divorcé,dakar,64909.0,37210.0,30,5,9,95
56,58472.0,homme,17.9,19,647,3,célibataire,saint-louis,21565.0,9247.0,29,4,7,16
27,64437.0,homme,22.8,9,533,5,marié,saint-louis,37597.0,45963.0,17,1,16,82
